N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_n+2_exp;bind_ene_n-2_exp;delta_2n_exp;bind_ene_p+2_exp;bind_ene_p-2_exp;delta_2p_exp;bind_ene_n+2_teo;bind_ene_n-2_teo;delta_2n_teo;bind_ene_p+2_teo;bind_ene_p-2_teo;delta_2p_teo
32;120;88;208;Ra;1727.856;9.023;7.732017;0.043;-9025.380;56.442;208;193752.50142918632;0.0090224518886319;-1;1;1608.259536;7.723539757015777;1606.4962694592816;0.008477242984223;1.763266540718405;193754.26494635004;193752.50167980933;-0.0002506230084691;1727.8554263095712;0.0005736904288369;7.732018204918299;-1.204918299357871e-06;0.680270119749697;193709.97730880903;193708.2137916453;-1.7635171637230087;193707.920836219;0.29295542629552074;1625.68728;1590.279212;-0.5525800000000345;1610.5059600000002;1604.542446;-1.4706659999999374;1623.1529087711365;1589.2198943527158;-0.6197357947110049;1609.8761352222411;1601.343909148267;-1.7724945480551924
30;119;89;208;Ac;10753.235;55.716;7.684864999999999;0.268;-5930.495;65.37;208;193761.5268096924;0.0557154568258043;1;-1;1598.45192;7.683684567637969;1598.2063900686976;0.0011804323620303;0.2455299313023715;193761.77247913805;193761.52694920675;-0.0001395143335685;10753.235932422804;-0.0009324228049081;7.684865670741951;-6.707419517582025e-07;0.7002657715587297;193716.9938382982;193716.74816885256;-0.245669445634121;193716.56123292015;0.1869359324045945;1616.55816;1579.583074;-0.7626060000000052;;1595.86964;;1615.6332134518248;1580.145318751271;-0.6342479342995375;;1594.3957337168854;
28;118;90;208;Th;16683.73;34.19;7.652591999999999;0.164;*;;208;193767.4573056964;0.0341895595829388;-1;1;1591.739136;7.652326782932727;1591.6839708500072;0.0002652170672723;0.0551651499927174;193767.51255175413;193767.45738660416;-8.090780465863645e-05;16683.731936351425;-0.0019363514256838;7.652592388979778;-3.889797790534999e-07;0.7206603352790935;193722.2433065273;193722.18806046952;-0.0552460577746387;193722.55732853315;-0.36926806363044307;1610.5059600000002;;;;1590.279212;;1609.8761352222411;;;;1589.2198943527158;
51;130;79;209;Au;-2540.0;400.0;7.788;2.0;6104;426.0;208;194679.72749305912;0.3996109704958799;0;0;1627.692;7.777046305184374;1625.4026777835345;0.0109536948156261;2.2893222164657345;194681.96507916457;194679.6757569481;0.0517361110250931;-2540.184420864432;0.1844208644315585;7.787752458798971;0.0002475412010296;0.5173436176488615;194642.11350567773;194639.87591957228;-2.2375861054460984;194640.36950399316;-0.4935844208812341;;1619.775;;1645.755901;;;;1614.9786194805165;;1641.5643726407295;;
49;129;80;209;Hg;-8644.0;149.0;7.813;1.0;5000;149.0;208;194673.62341219743;0.1490390565951999;0;0;1632.917;7.791186270793445;1628.35793059583;0.0218137292065545;4.559069404169804;194678.22747974968;194673.66841034556;-0.044998148077866;-8644.265282538518;0.2652825385175674;7.81321530214385;-0.0002153021438502;0.5339958805479216;194637.88155957503;194633.2774920228;-4.604067552223569;194633.45555730537;-0.17806528255459853;1641.158;1624.66227;-0.013729999999895881;1649.388477;1614.186;-2.2595229999999447;1638.971177615429;1617.2416338305916;-0.5030497456396006;1643.1160371694502;1611.6568204052842;-1.9430036169258074
47;128;81;209;Tl;-13644.757;6.11;7.833397;0.029;3969.889;6.211;208;194668.6229189752;0.0061096698262994;0;0;1637.179973;7.800301942990478;1630.26310608501;0.0330950570095218;6.916866914990123;194675.53995765795;194668.62309074297;-0.0001717678096611;-13644.758504836787;0.001504836787717;7.833397821855506;-8.218555063166377e-07;0.5509989482390603;194634.7000416003;194627.7830029175;-6.917038682790007;194628.07436142236;-0.29135850485181436;1645.755901;1628.4269789999998;-0.17706600000019534;1649.972314;1619.775;-4.612631999999849;1641.5643726407295;1618.4458634555108;-0.5159760737794841;1643.626171201591;1614.9786194805165;-1.921421487912312
45;127;82;209;Pb;-17614.646;1.747;7.848648;0.008;644.016;1.146;208;194664.65302896625;0.0017465514444749;0;0;1640.367432;7.804393321775475;1631.1182042510743;0.044254678224525;9.249227748925705;194673.90251288933;194664.6532851404;-0.0002561741566751;-17614.64851374997;0.0025137499687843;7.848649225713664;-1.2257136638993416e-06;0.5683577563871737;194632.56895668912;194623.31947276604;-9.249483923078516;194623.5946212798;-0.2751485137559939;1649.388477;1629.062262;-2.284125000000131;1649.763424;1624.66227;-6.309169999999995;1643.1160371694502;1618.591308355274;-0.5290629774244735;1643.0947747371515;1617.2416338305916;-1.899999934405514
43;126;83;209;Bi;-18258.662;1.364;7.847987;0.007;-1892.570;1.564;208;194664.00901350428;0.001363707367846;0;0;1640.229283;7.8034604071484335;1630.9232250940229;0.0445265928515663;9.30605790597724;194673.3151454438;194664.00908753785;-7.403353811241686e-05;-18258.66397572804;0.0019757280388148;7.847987354227423;-3.542274233936382e-07;0.5860773384162268;194631.48830987493;194622.1821779354;-9.306131939520128;194622.65874191112;-0.4765639757097233;1649.972314;1625.8825350000002;-4.603716999999506;1648.1956940000002;1628.4269789999998;-3.8358929999997144;1643.626171201591;1617.6779685298804;-0.5423104565743415;1641.5218477761316;1618.4458634555108;-1.8787389564033674
41;125;84;209;Po;-16366.092;1.778;7.835188;0.009;-3483.478;5.287;208;194665.90158317;0.0017772907498977;0;0;1637.554292;7.797503199109356;1629.6781686138554;0.037684800890644;7.876123386144627;194673.7778553214;194665.90173193524;-0.0001487652480136;-16366.094310012084;0.0023100120833987;7.835188711795379;-7.117953781943243e-07;0.6041628274921595;194631.4581062909;194623.5818341395;-7.876272151392186;194623.8669284495;-0.2850943100056611;1649.763424;1622.1913109999998;-3.153849000000264;1644.521551;1629.062262;-1.5247710000001007;1643.0947747371515;1615.705843979331;-0.555718511228406;1638.9073903185315;1618.591308355274;-1.8576385539054172
39;124;85;209;At;-12882.613;5.102;7.814777;0.024;-3941.564;11.188;208;194669.38506186183;0.0051017932060744;0;0;1633.288393;7.786521697658242;1627.3830348105726;0.0282553023417584;5.9053581894274885;194675.29064252207;194669.38528433265;-0.0002224707859568;-12882.615618133728;0.0026181337289017;7.814778064453499;-1.0644534986781196e-06;0.6226194585075481;194632.4783511719;194626.5727705117;-5.905580660211854;194626.61148612984;-0.038715618138667196;1648.1956940000002;1617.490548;-0.8905439999998634;1639.12396;1625.8825350000002;-1.5702909999999974;1641.5218477761316;1612.6749347036248;-0.5692871413887133;1635.2514023643516;1617.6779685298804;-1.8366987269130277
37;123;86;209;Rn;-8941.049;9.96;7.792175;0.048;-5171.477;17.713;208;194673.3266269981;0.0099595349569742;0;0;1628.564575;7.770515902795088;1624.0378236841734;0.0216590972049122;4.526751315826687;194677.8535070459;194673.3267557301;-0.0001287319464609;-8941.050481887356;0.0014818873551121;7.792175615942312;-6.159423113771822e-07;0.6414525700682181;194634.5490498566;194630.02216980883;-4.526880047778832;194630.0972202907;-0.07505048188613728;1644.521551;1612.115586;-0.49201300000027004;1633.369357;1622.1913109999998;-1.5684820000003583;1638.9073903185315;1608.5852407027623;-0.5830163470529897;1630.5538839135916;1615.705843979331;-1.81591947542438
35;122;87;209;Fr;-3769.572;14.648;7.763688;0.07;-5627.791;15.73;208;194678.49810434657;0.0146477447809969;0;0;1622.610792;7.749485814519898;1619.642535234659;0.0142021854801024;2.968256765341266;194681.4664488928;194678.49819212747;-8.778090705163777e-05;-3769.5731334375446;0.0011334375444675;7.763688420004303;-4.200043024482625e-07;0.6606676064819853;194637.67020778928;194634.701863243;-2.968344546243316;194634.84403637645;-0.14217313344124705;1639.12396;1605.542922;-0.5547019999999065;1626.216879;1617.490548;-1.514156999999841;1635.2514023643516;1603.4367619767438;-0.596906128222372;1624.8148349662513;1612.6749347036248;-1.7953007994417476
33;121;88;209;Ra;1858.219;5.747;7.733017;0.027;-6985.590;50.934;209;194684.1258955061;0.0057463871258486;0;0;1616.200553;7.723431432832672;1614.1971694620286;0.0095855671673277;2.0033835379715583;194686.1294680629;194684.12608452488;-0.0001890187559183;1858.218026129632;0.0009738703681705;7.733017904395973;-9.043959723342708e-07;0.680270119749697;194641.84183052188;194639.83825796517;-2.003572556743165;194639.88773993903;-0.049481973866932094;1633.369357;1598.371614;-0.6601349999998547;1618.72659;1612.115586;-1.5589299999999184;1630.5538839135916;1597.2294985255692;-0.6109564848964055;1618.034255522331;1608.5852407027623;-1.7748426989637665
31;120;89;209;Ac;8843.809;50.608;7.69585;0.242;-7523;148.0;209;194691.1114874294;0.0506080746551075;0;0;1608.43265;7.692352757733407;1607.7017263662822;0.0034972422665928;0.7309236337177936;194691.842564556;194691.1116409223;-0.000153492874233;8843.809949414395;-0.0009494143960182;7.695850734415678;-7.34415677605682e-07;0.7002657715587297;194647.06392371617;194646.3328465896;-0.731077126605669;194646.13533664015;0.19750994944479316;1626.216879;1589.987493;-0.6609279999997852;1609.7189999999998;1605.542922;-1.6033780000000206;1624.8148349662513;1589.963450349238;-0.6251674170750903;1610.2121455818308;1603.4367619767438;-1.7545451739897544
29;119;90;209;Th;16367.0;140.0;7.656;1.0;*;;209;194698.63496037645;0.139724115558;0;0;1600.104;7.656249789222106;1600.1562059474202;-0.0002497892221065;-0.0522059474201341;194698.6057383723;194698.6579443197;-0.0229839432868175;16367.282896441164;-0.2828964411637571;7.656109971020474;-0.0001099710204739;0.7206603352790935;194653.33649314547;194653.3657151496;0.0292220041446853;194653.44713225315;-0.08141710355994292;1618.72659;;;;1598.371614;;1618.034255522331;;;;1597.2294985255692;
52;131;79;210;Au;2329.0;401.0;7.766;2.0;7694;446.0;210;195616.09051645928;0.4005424645995999;1;-1;1630.86;7.760608929253522;1629.7278751432395;0.0053910707464783;1.132124856760356;195617.20530352043;195616.07317866368;0.0173377956089098;2328.735259271408;0.2647407285926419;7.765917439068462;8.25609315375786e-05;0.5173436176488615;195577.3537300336;195576.23894297244;-1.114787061145762;195576.75800771316;-0.5190647407143842;;1623.232;;1649.36;;;;1619.5473497978587;;1646.327292454363;;
50;130;80;210;Hg;-5365.0;196.0;7.799;1.0;3882;196.0;209;195608.39637516256;0.1956137617812;-1;1;1637.7900000000002;7.782993514877468;1634.4286381242682;0.0160064851225323;3.3613618757319728;195611.72219393685;195608.3608320611;0.0355431014613714;-5365.406037435875;0.4060374358750778;7.798830747135937;0.0001692528640635;0.5339958805479216;195571.3762737622;195568.0504549879;-3.325818774290383;195568.18946102535;-0.13900603743968531;1645.756;1629.511728;-0.31227200000034827;1654.515628;1618.864;-2.200372000000243;1644.7923834547296;1623.5690372426102;-0.49585555119665514;1649.6200082010478;1617.293122525;-1.944145522488725
48;129;81;210;Tl;-9246.969;11.604;7.813587999999999;0.055;5481.534;11.561;209;195604.51481128755;0.0116026905559363;1;-1;1640.8534799999998;7.787024837016411;1635.2752157734462;0.0265631629835887;5.578264226553529;195610.09326968508;195604.51500545847;-0.0001941709779202;-9246.969912451606;0.0009124516072915;7.81358892462366;-9.246236603033252e-07;0.5509989482390603;195569.25335362743;195563.6748952299;-5.578458397532813;195563.91276514233;-0.23786991243832745;1649.36;1632.214064;-0.13289599999961865;1654.302356;1623.232;-4.172603999999637;1646.327292454363;1623.7144431827803;-0.5086959097491217;1649.0802854074257;1619.5473497978587;-1.922796341608091
46;128;82;210;Pb;-14728.502;1.447;7.835965;0.007;63.476;0.499;209;195599.0332768117;0.0014466103430771;-1;1;1645.55265;7.799449573868345;1637.8844105123524;0.0365154261316549;7.668239487647497;195606.7017283436;195599.033488856;-0.0002120442513842;-14728.504388279194;0.0023882791938376;7.83596600973452;-1.0097345199966412e-06;0.5683577563871737;195565.3681721434;195557.6997206115;-7.668451531906612;195557.6474249998;0.05229561170563102;1654.515628;1636.430224;-0.15944800000011128;1655.7715160000002;1629.511728;-5.822055999999975;1649.6200082010478;1625.6273092948436;-0.5215035288133549;1650.2983693608553;1623.5690372426102;-1.9014144212392239
44;127;83;210;Bi;-14791.979;1.363;7.832542;0.006;1161.159;0.766;209;195598.969800146;0.0013618443796386;1;-1;1644.83382;7.793521047235276;1636.639419919408;0.0390209527647238;8.194400080592004;195607.164372334;195598.96997225337;-0.000172107364051;-14791.981054003843;0.0020540038440231;7.832542819558876;-8.195588758752592e-07;0.5860773384162268;195565.3375367651;195557.14296457716;-8.194572187960148;195557.48304563112;-0.34008105396060273;1654.302356;1632.769424;-2.5958600000001297;1653.24808;1632.214064;-4.205496000000039;1649.0802854074257;1623.663893902325;-0.534660529065377;1647.6840147739783;1623.7144431827803;-1.8803818820574634
42;126;84;210;Po;-15953.137;1.146;7.834345999999999;0.005;-3980.960;7.61;209;195597.80864151355;0.0011457377475756;-1;1;1645.21266;7.795985935315199;1637.157046416192;0.0383600646847996;8.055613583808054;195605.8643992346;195597.8087856508;-0.0001441372442059;-15953.13968646139;0.0026864613901125;7.834346686367782;-6.86367783053754e-07;0.6041628274921595;195563.5446502041;195555.48889248303;-8.055757721042028;195555.63993216952;-0.15103968649054877;1655.7715160000002;1630.586464;-4.067339999999604;1652.496964;1636.430224;-1.4981319999999414;1650.2983693608553;1623.4679386817;-0.5477847898289383;1646.8274669341522;1625.6273092948436;-1.859316603388379
40;125;85;210;At;-11972.177;7.695;7.811662999999999;0.037;-2367.407;8.922;209;195601.7896023299;0.0076950727908309;1;-1;1640.44923;7.780097559910119;1633.820487581125;0.0315654400898806;6.628742418874936;195608.41861146703;195601.7898690482;-0.0002667182998266;-11972.178870106323;0.0018701063236221;7.811664270087134;-1.2700871350190823e-06;0.6226194585075481;195565.6063201169;195558.9773109797;-6.629009137162939;195559.35168984986;-0.3743788701540325;1653.24808;1624.80448;-2.8458999999998014;1646.57114;1632.769424;-1.5578959999998006;1647.6840147739783;1619.3957019564928;-0.5612584317789242;1642.1384805540197;1623.663893902325;-1.8386007059052645
38;124;86;210;Rn;-9604.77;4.557;7.796665;0.022;-6271.565;15.824;209;195604.1570094984;0.0045568691553982;-1;1;1637.29965;7.772602599218031;1632.2465458357865;0.0240624007819691;5.053104164213437;195609.21020660983;195604.1571024456;-9.294721530750394e-05;-9604.771701615346;0.001701615345155;7.796665442605791;-4.426057911288695e-07;0.6414525700682181;195565.90574942052;195560.8525523091;-5.053197111439658;195560.73852401073;0.11402829838334583;1652.496964;1621.207744;-0.894591999999875;1642.471696;1630.586464;-1.5411399999998139;1646.8274669341522;1617.0909254031792;-0.5746993342415863;1639.2073009209385;1623.4679386817;-1.8178520689345987
36;123;87;210;Fr;-3333.205;15.154;7.763075;0.072;-3775.997;17.72;209;195610.4285757944;0.0151535460793169;1;-1;1630.24575;7.74675437504094;1626.818418758597;0.0163206249590599;3.427331241402726;195613.8559870844;195610.42865584305;-8.004863047972322e-05;-3333.2054056018374;0.0004056018374285;7.763075381183963;-3.811839635048386e-07;0.6606676064819853;195570.0597459809;195566.63233469083;-3.4274112900311597;195566.80864009645;-0.1763054056209512;1646.57114;1613.435824;-0.48453600000016195;1634.213024;1624.80448;-1.4739960000001702;1642.1384805540197;1610.9098673452836;-0.5884896178909003;1632.4436827475506;1619.3957019564928;-1.7974528131508123
34;122;88;210;Ra;442.792;9.193;7.741368;0.044;-8346.908;58.133;210;195614.2045725112;0.0091919838155089;-1;1;1625.68728;7.72929956557684;1623.1529087711365;0.0120684344231607;2.534371228863847;195616.7391504693;195614.2047792404;-0.0002067292516585;442.7913111769568;0.0006888230431627;7.741368984425069;-9.844250685731026e-07;0.680270119749697;195572.45151292832;195569.91693497016;-2.5345779581402894;195570.078643659;-0.161708688858198;1642.471696;1608.259536;-0.6433280000001105;1628.597144;1621.207744;-1.5696720000000823;1639.2073009209385;1606.4962694592816;-0.6022471620528904;1627.437871321214;1617.0909254031792;-1.777020817879702
32;121;89;210;Ac;8789.699;57.402;7.697896;0.273;-5269.747;60.436;210;195622.55148065693;0.0574014611535375;1;-1;1616.55816;7.693491492627737;1615.6332134518248;0.0044045073722633;0.924946548175285;195623.47649918604;195622.5515526379;-7.198096136562526e-05;8789.699456919776;-0.000456919775388;7.697896342766416;-3.4276641613928405e-07;0.7002657715587297;195578.6978583462;195577.77283981707;-0.9250185291166416;195577.64024036014;0.13259945693425834;1634.213024;1598.45192;-0.4513760000002094;1618.332316;1613.435824;-1.348180000000184;1632.4436827475506;1598.2063900686976;-0.6163540874013052;1618.5996213545711;1610.9098673452836;-1.756938203794789
30;120;90;210;Th;14059.446;18.909;7.669076;0.09;*;;210;195627.8212287704;0.0189083988114122;-1;1;1610.5059600000002;7.666076834391625;1609.8761352222411;0.0029991656083758;0.6298247777590404;195628.45123081305;195627.82140603528;-0.0001772649120539;14059.447570360173;-0.001570360172991;7.669076844118674;-8.441186736263262e-07;0.7206603352790935;195583.1819855862;195582.55198354356;-0.630002042686101;195582.51393597317;0.038047570385970175;1628.597144;1591.739136;-0.675640000000385;;1608.259536;;1627.437871321214;1591.6839708500072;-0.6304282732610318;;1606.4962694592816;
51;131;80;211;Hg;-624.0;196.0;7.778;1.0;5454;200.0;210;196544.63178387049;0.1956137617812;0;0;1641.158;7.7676359128693315;1638.971177615429;0.010364087130668;2.18682238457086;196546.74507616123;196544.55825377663;0.0735300938249565;-624.1010495051756;0.1010495051756379;7.77765151614299;0.0003484838570093;0.5339958805479216;196506.39915598655;196504.28586369584;-2.1132922907418106;196504.64226474534;-0.3564010495028924;1648.833;1632.917;-0.5659999999998035;1658.2416359999995;;;1649.095533370386;1628.35793059583;-0.4888912646420067;1654.5996892585613;;
49;130;81;211;Tl;-6077.998;41.917;7.799791;0.199;4414.950;41.978;210;196539.1778858932;0.0419172346673999;0;0;1645.755901;7.779925936685923;1641.5643726407295;0.0198650633140768;4.191528359270251;196543.36953453333;196539.1780061741;-0.0001202808925881;-6077.999026782828;0.0010267828283758;7.799791570051608;-5.700516085838103e-07;0.5509989482390603;196502.5296184757;196498.3379698356;-4.191648640146013;196498.65716886235;-0.3191990267660003;1654.0365900000002;1637.179973;-0.2952389999998104;1659.487473;1627.692;-4.3323290000000725;1652.3641812037074;1630.26310608501;-0.5014579927417344;1655.8020575349467;1625.4026777835345;-1.9240099629778342
