N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;atomic_mass;atomic_mass_unc;delta;bind_ene_teo;Diff_bind_ene;Delta_2n;Delta_2p
43;123;80;203;Hg;-25269.203;1.630;7.8874828;0.0080;492.1062;1.2247;972872.396;1.750;0;8.104795465430154;-0.21731266543015426;-0.002672399999999797;-0.014800600000000053
41;122;81;203;Tl;-25761.309;1.171;7.8860529999999995;0.0058;-974.8265;6.4609;972344.098;1.257;0;8.110311468242639;-0.22425846824263918;-0.0024396999999991564;-0.019608999999999988
39;121;82;203;Pb;-24786.483;6.554;7.877397;0.0323;-3261.5896;14.3559;973390.617;7.036;0;8.110217199572759;-0.23282019957275857;-0.0025845000000002116;-0.02101650000000088
37;120;83;203;Bi;-21524.893;12.778;7.8574762;0.0629;-4214.0744;13.5942;976892.077;13.717;0;8.104512659420514;-0.24703645942051455;-0.002759300000000131;-0.01341129999999957
35;119;84;203;Po;-17310.819;4.640;7.832863199999999;0.0229;-5148.2116;11.5921;981416.072;4.981;0;8.093197847785904;-0.2603346477859043;-0.0029476999999991094;-0.0071255999999984
33;118;85;203;At;-12162.607;10.623;7.8036487;0.0523;-5978.5623;12.1098;986942.904;11.404;0;8.07627276466893;-0.2726240646689302;-0.0028744000000004988;-0.006739099999999887
31;117;86;203;Rn;-6184.045;5.815;7.770343700000001;0.0286;-7060.4572;8.5231;993361.155;6.242;0;8.053737410069589;-0.28339371006958824;-0.002947400000001821;-0.006955700000001563
29;116;87;203;Fr;876.412;6.232;7.7317092;0.0307;-7724.9182;11.5191;000940.867;6.689;0;8.025591783987887;-0.29388258398788647;-0.0028946999999996947;-0.006412900000000832
27;115;88;203;Ra;8601.331;9.688;7.6898015;0.0477;*;;009233.907;10.400;0;7.991835886423817;-0.3020343864238173;-0.0030223999999998696;
50;127;77;204;Ir;-9570;400;7.823;2;8050;447;989726;429;1;8.035287402919957;-0.21228740291995685;;
48;126;78;204;Pt;-17620;200;7.859;1;2770;283;981084;215;-1;8.067054780621605;-0.20805478062160532;-0.016439099999999485;-0.009827699999999773
46;125;79;204;Au;-20390;200;7.868;1;4300;200;978110;215;1;8.077887535222034;-0.20988753522203396;-0.01009000000000082;-0.0092781000000004
44;124;80;204;Hg;-24690.148;0.498;7.8855455;0.0025;-344.0781;1.1876;973494.037;0.534;-1;8.098536915625392;-0.2129914156253916;-0.005068200000001077;-0.014168100000000017
42;123;81;204;Tl;-24346.070;1.154;7.8800238;0.0057;763.7453;0.1768;973863.420;1.238;1;8.098251672927532;-0.21822787292753176;-0.002105100000000526;-0.02081270000000046
40;122;82;204;Pb;-25109.815;1.147;7.8799326;0.0056;-4463.8883;9.2480;973043.506;1.231;-1;8.1077830560326;-0.22785045603260023;-0.0023527000000003184;-0.022417400000000143
38;121;83;204;Bi;-20645.927;9.180;7.8542157;0.0450;-2304.8814;13.6253;977835.687;9.854;1;8.096379816036452;-0.24216411603645138;-0.002520800000000989;-0.013320400000000454
36;120;84;204;Po;-18341.045;10.071;7.8390823;0.0494;-6465.7939;24.8047;980310.078;10.811;-1;8.094793201843231;-0.25571090184323086;-0.002761999999999709;-0.006972400000001322
34;119;85;204;At;-11875.252;22.668;7.8035522;0.1111;-3905.1360;23.8592;987251.393;24.335;1;8.072271964548793;-0.2687197645487931;-0.0036503000000012165;-0.007556600000001801
32;118;86;204;Rn;-7970.115;7.444;7.7805743000000005;0.0365;-8577.4239;25.6840;991443.729;7.991;-1;8.059567353057282;-0.27899305305728195;-0.002805100000001559;-0.006540500000000726
30;117;87;204;Fr;607.308;24.581;7.7346931;0.1205;-5453.7889;26.1514;000651.972;26.389;1;8.025928118464556;-0.2912350184645556;-0.0034116000000015134;-0.006968700000001604
28;116;88;204;Ra;6061.097;8.924;7.7041238000000005;0.0437;*;;006506.855;9.580;-1;8.002105509674758;-0.29798170967475723;-0.0028764000000007783;
51;128;77;205;Ir;-5600;500;7.805;2;7220;583;993988;537;0;8.023177150776993;-0.2181771507769934;;
49;127;78;205;Pt;-12820;300;7.836;1;5750;361;986237;322;0;8.048955124163754;-0.21295512416375395;-0.008000000000000895;-0.009388799999999975
47;126;79;205;Au;-18570;200;7.86;1;3717;200;980064;215;0;8.069224646538355;-0.20922464653835515;-0.015135000000000787;-0.00820210000000099
45;125;80;205;Hg;-22287.719;3.655;7.8747325;0.0178;1533.0836;3.7238;976073.151;3.923;0;8.083985717900797;-0.20925321790079643;-0.013371000000000244;-0.01259860000000046
43;124;81;205;Tl;-23820.802;1.239;7.8783946;0.0060;-50.6402;0.5033;974427.318;1.330;0;8.093238338251076;-0.2148437382510764;-0.003938300000000616;-0.021418900000000463
41;123;82;205;Pb;-23770.162;1.145;7.8743313;0.0056;-2704.5927;4.8196;974481.682;1.228;0;8.096982507589194;-0.22265120758919466;-0.0013991999999989346;-0.024506399999999928
39;122;83;205;Bi;-21065.569;4.808;7.857321799999999;0.0235;-3544.1710;11.1458;977385.182;5.161;0;8.09521822591515;-0.23789642591515126;-0.0026620999999993344;-0.01462529999999962
37;121;84;205;Po;-17521.398;10.059;7.8362168;0.0491;-4536.8793;15.6996;981190.006;10.798;0;8.087945493228943;-0.25172869322894353;-0.0028970000000008156;-0.007037899999999375
35;120;85;205;At;-12984.519;12.055;7.8102694;0.0588;-5274.7547;13.0777;986060.546;12.941;0;8.07516430953058;-0.2648949095305797;-0.002924800000000616;-0.006793700000000236
33;119;86;205;Rn;-7709.764;5.080;7.7807226;0.0248;-6399.9479;9.3288;991723.228;5.453;0;8.056874674820051;-0.2761520748200512;-0.003102799999998851;-0.006831700000000218
31;118;87;205;Fr;-1309.816;7.824;7.745687;0.0382;-7113.6693;24.0784;998593.854;8.399;0;8.033076589097362;-0.2873895890973621;-0.0033959000000001183;-0.00662520000000022
29;117;88;205;Ra;5803.853;22.772;7.7071698;0.1111;-8302.8357;63.5402;006230.692;24.446;0;8.003770052362512;-0.296600252362512;-0.002787800000000118;
27;116;89;205;Ac;14106.689;59.320;7.6628519;0.2894;*;;015144.152;63.682;0;7.9689550646155;-0.30610316461550013;;
50;128;78;206;Pt;-9240;300;7.82;1;4950;424;990080;322;-1;8.037970931250655;-0.2179709312506546;-0.001000000000000334;
48;127;79;206;Au;-14190;300;7.84;1;6755;301;984766;322;1;8.052378981359837;-0.21237898135983713;-0.008999999999999453;-0.00981649999999945
46;126;80;206;Hg;-20945.728;20.441;7.8691723;0.0992;1307.5659;20.4100;977513.837;21.943;-1;8.076480668643004;-0.2073083686430044;-0.01860769999999956;-0.011891599999999336
44;125;81;206;Tl;-22253.293;1.286;7.8717219;0.0062;1532.2128;0.6117;976110.108;1.380;1;8.079971489177577;-0.2082495891775773;-0.016236499999999765;-0.02559039999999957
42;124;82;206;Pb;-23785.506;1.144;7.875362;0.0056;-3757.3057;7.5461;974465.210;1.228;-1;8.093155946886139;-0.21779394688613873;-0.0033383999999996306;-0.025821700000000725
40;123;83;206;Bi;-20028.201;7.632;7.8533249;0.0371;-1839.5323;8.6005;978498.843;8.193;1;8.0857295378461;-0.2324046378461011;-0.002580699999999325;-0.015065599999998902
38;122;84;206;Po;-18188.668;4.012;7.840597300000001;0.0195;-5749.2803;14.1099;980473.662;4.306;-1;8.087996765980053;-0.24739946598005247;-0.002755500000001909;-0.00699420000000206
36;121;85;206;At;-12439.388;13.529;7.8088904;0.0657;-3306.4697;16.0227;986645.768;14.523;1;8.069653127365408;-0.2607627273654076;-0.0026681999999995654;-0.006666599999999967
34;120;86;206;Rn;-9132.918;8.591;7.789041699999999;0.0417;-7886.0592;29.1075;990195.409;9.223;-1;8.061003125924751;-0.2719614259247516;-0.0032412999999991143;-0.006983399999998419
32;119;87;206;Fr;-1246.859;27.811;7.746962099999999;0.1350;-4812.4721;33.1318;998661.441;29.856;1;8.031742257735498;-0.2847801577354989;-0.0023325999999981306;-0.005543099999997914
30;118;88;206;Ra;3565.613;18.008;7.7198028;0.0874;-9919.1406;67.5328;003827.842;19.332;-1;8.012175026720236;-0.2923722267202358;-0.003464099999999526;-0.006459699999999735
28;117;89;206;Ac;13484.754;65.088;7.6678538;0.3160;*;;014476.477;69.874;1;7.971996928956374;-0.3041431289563743;;
51;129;78;207;Pt;-4140;400;7.797;2;6501;500;995556;429;0;8.01891105701203;-0.22191105701203018;;
49;128;79;207;Au;-10640;300;7.824;1;5847;301;988577;322;0;8.042576329063035;-0.21857632906303515;-0.0019999999999997797;-0.009602100000000391
47;127;80;207;Hg;-16487.446;29.808;7.848611200000001;0.1440;4546.9906;30.3000;982300.000;32.000;0;8.060832124595661;-0.21222092459566078;-0.00948990000000105;-0.012573600000000518
45;126;81;207;Tl;-21034.436;5.439;7.8667979;0.0263;1417.5323;5.4024;977418.605;5.839;0;8.073678443609907;-0.20688054360990726;-0.021803300000000192;-0.025608899999999934
43;125;82;207;Pb;-22451.968;1.147;7.8698664;0.0055;-2397.4140;2.1175;975896.821;1.231;0;8.08111528610577;-0.21124888610577042;-0.01675270000000051;-0.029812100000000896
41;124;83;207;Bi;-20054.554;2.397;7.8545053;0.0116;-2908.8541;6.6140;978470.551;2.573;0;8.083142652083252;-0.2286373520832523;-0.0037019000000002578;-0.01583249999999925
39;123;84;207;Po;-17145.700;6.659;7.8366734;0.0322;-3918.2186;14.0754;981593.334;7.148;0;8.079760541542353;-0.243087141542353;-0.0019417999999999935;-0.006839999999999513
37;122;85;207;At;-13227.482;12.406;7.8139653;0.0599;-4592.7400;13.2815;985799.715;13.318;0;8.07096895448307;-0.2570036544830696;-0.002877699999999095;-0.0068603000000004855
35;121;86;207;Rn;-8634.742;4.742;7.7879987;0.0229;-5785.7211;18.1857;990730.224;5.090;0;8.056767890905405;-0.2687691909054051;-0.003099300000000582;-0.006762900000000016
33;120;87;207;Fr;-2849.021;17.557;7.7562689;0.0848;-6363.0084;60.8726;996941.450;18.847;0;8.03715735080936;-0.28088845080936053;-0.0031023000000010015;-0.006422899999999565
31;119;88;207;Ra;3513.988;58.286;7.7217503;0.2816;-7632.2404;81.0004;003772.420;62.572;0;8.012137334194934;-0.29038703419493395;-0.0033130999999997357;-0.006778000000000617
29;118;89;207;Ac;11146.228;56.248;7.6811001;0.2717;*;;011965.967;60.384;0;7.981707841062125;-0.30060774106212484;-0.003502799999999695;
52;130;78;208;Pt;-500;400;7.78;2;5410;500;999463;429;-1;8.006889692952443;-0.22688969295244288;;
50;129;79;208;Au;-5910;300;7.803;1;7355;302;993655;322;1;8.024736110259987;-0.22173611025998685;-0.0019999999999997797;
48;128;80;208;Hg;-13265.408;30.739;7.8341914;0.1478;3484.7131;30.7951;985759.000;33.000;-1;8.052155740551978;-0.217964340551978;-0.00021049999999966928;-0.012417199999998907
46;127;81;208;Tl;-16750.121;1.854;7.8471835;0.0089;4998.3984;1.6693;982018.006;1.989;1;8.059280111723975;-0.21209661172397531;-0.009056099999999567;-0.021824599999999528
44;126;82;208;Pb;-21748.519;1.148;7.867453;0.0055;-2878.3680;2.0127;976652.005;1.232;-1;8.075977695880418;-0.2085246958804179;-0.02357839999999989;-0.03138750000000101
42;125;83;208;Bi;-18870.151;2.305;7.8498534;0.0111;-1400.9438;2.3787;979742.060;2.474;1;8.07238002091687;-0.22252662091687103;-0.01383949999999956;-0.016321099999999866
40;124;84;208;Po;-17469.207;1.672;7.839356799999999;0.0080;-4999.3061;9.0736;981246.035;1.795;-1;8.078355558937766;-0.23899875893776645;-0.003770099999997889;-0.0066862999999983685
38;123;85;208;At;-12469.901;8.921;7.8115604;0.0429;-2814.5118;13.5215;986613.011;9.577;1;8.064035837838672;-0.25247543783867155;-0.0025666000000006406;-0.006671600000000666
36;122;86;208;Rn;-9655.389;10.163;7.794267799999999;0.0489;-6990.4614;15.4656;989634.513;10.910;-1;8.05928932972402;-0.26502152972402104;-0.0028285999999990707;-0.006569599999997955
34;121;87;208;Fr;-2664.928;11.657;7.7568985;0.0560;-4392.8615;14.7413;997139.082;12.514;1;8.034247562489382;-0.27734906248938174;-0.0037106000000006745;-0.006888399999999351
32;120;88;208;Ra;1727.934;9.023;7.7320177;0.0434;-9032.9208;65.1111;001855.012;9.686;-1;8.018779008239186;-0.28676130823918555;-0.0028639000000003634;-0.005917300000001013
30;119;89;208;Ac;10760.854;64.483;7.6848289;0.3100;-5927.1868;71.9264;011552.251;69.225;1;7.983015194868997;-0.29818629486899706;-0.0037858000000001724;
28;118;90;208;Th;16688.041;31.865;7.6525716;0.1532;*;;017915.348;34.208;-1;7.956824594483256;-0.3042529944832557;;
51;130;79;209;Au;-2230;400;7.786;2;6380;427;997606;429;0;8.01386372485992;-0.22786372485992068;;
49;129;80;209;Hg;-8610;150;7.813;1;5035;150;990757;161;0;8.035480155828324;-0.22248015582832448;-0.0003887999999987457;-0.011992100000000505
47;128;81;209;Tl;-13644.793;6.110;7.8333979;0.0292;3969.7809;6.2115;985351.713;6.559;0;8.051783345189339;-0.21838544518933922;-0.00020639999999882974;-0.023021299999999023
45;127;82;209;Pb;-17614.574;1.747;7.8486488;0.0084;644.0152;1.1462;981089.978;1.875;0;8.062773292942962;-0.21412449294296199;-0.010423300000001134;-0.029902200000000434
43;126;83;209;Bi;-18258.589;1.365;7.8479868999999995;0.0065;-1892.5741;1.5635;980398.599;1.465;0;8.068449999089195;-0.22046309908919515;-0.021693999999999214;-0.017821399999998988
41;125;84;209;Po;-16366.015;1.778;7.835188199999999;0.0085;-3482.2417;4.9599;982430.361;1.909;0;8.068813463628036;-0.2336252636280367;-0.014918799999999344;-0.006568799999998376
39;124;85;209;At;-12883.773;4.745;7.8147835;0.0227;-3942.7237;11.0298;986168.701;5.094;0;8.063863686559486;-0.24908018655948627;-0.0042472000000000065;-0.006700400000000606
37;123;86;209;Rn;-8941.049;9.960;7.7921755;0.0477;-5158.9051;15.2153;990401.389;10.692;0;8.053600667883545;-0.2614251678835453;-0.0024110999999997773;-0.006588899999999676
35;122;87;209;Fr;-3782.144;11.503;7.763748499999999;0.0550;-5640.3845;12.8549;995939.701;12.349;0;8.038024407600215;-0.2742759076002157;-0.002866799999998726;-0.00606369999999945
33;121;88;209;Ra;1858.240;5.747;7.7330177;0.0275;-6986.6464;56.1409;001994.902;6.169;0;8.017134905709492;-0.2841172057094914;-0.00319640000000021;-0.006186100000000749
31;120;89;209;Ac;8844.887;55.846;7.695845500000001;0.2672;-7550;117;009495.375;59.953;0;7.990932162211378;-0.2950866622113768;-0.003122900000001927;-0.00602730000000129
29;119;90;209;Th;16395;103;7.656;0;*;;017601;111;0;7.959416177105874;-0.3034161771058743;;
52;131;79;210;Au;2680;400;7.764;2;7980;447;002877;429;1;7.995094313707407;-0.2310943137074064;;
50;130;80;210;Hg;-5300;200;7.799;1;3947;201;994310;215;-1;8.025703265921667;-0.22670326592166656;-0.0018086000000012703;-0.013679699999999961
48;129;81;210;Tl;-9246.996;11.603;7.813589;0.0553;5481.4334;11.5610;990072.942;12.456;1;8.036324699926682;-0.22273569992668207;5.499999999436511e-06;-0.020864000000000438
46;128;82;210;Pb;-14728.429;1.448;7.835965600000001;0.0069;63.4758;0.4992;984188.381;1.554;-1;8.056401412921064;-0.22043581292106307;-0.0001579000000004882;-0.027496000000001075
44;127;83;210;Bi;-14791.905;1.364;7.8325424;0.0065;1161.1549;0.7662;984120.237;1.463;1;8.056490607706202;-0.2239482077062016;-0.011917400000000633;-0.019561300000000337
42;126;84;210;Po;-15953.060;1.146;7.8343462;0.0055;-3980.9605;7.6101;982873.686;1.230;-1;8.066035081480706;-0.23168888148070632;-0.019091799999999992;-0.006443099999999369
40;125;85;210;At;-11972.099;7.695;7.8116638;0.0366;-2367.3352;8.9225;987147.423;8.261;1;8.055592037045965;-0.24392823704596545;-0.013427199999998862;-0.006628699999999377
38;124;86;210;Rn;-9604.764;4.557;7.7966653;0.0217;-6261.2558;14.1720;989688.862;4.892;-1;8.05460427160059;-0.2579389716005904;-0.004266500000000839;-0.006466000000000527
36;123;87;210;Fr;-3343.508;13.420;7.7631243;0.0639;-3786.3467;16.2633;996410.596;14.407;1;8.033628987945974;-0.2705046879459738;-0.002504599999999968;-0.006240299999999976
34;122;88;210;Ra;442.839;9.193;7.7413687;0.0438;-8321.2403;62.8832;000475.406;9.868;-1;8.022108983280722;-0.2807402832807222;-0.003211899999999268;-0.006406800000000601
32;121;89;210;Ac;8764.079;62.208;7.698018200000001;0.2962;-5295.4420;65.0180;009408.625;66.782;1;7.990601460406225;-0.2925832604062242;-0.0027596000000009724;-0.0055090000000017625
30;120;90;210;Th;14059.521;18.909;7.6690764;0.0900;*;;015093.515;20.299;-1;7.968549216521095;-0.2994728165210949;-0.0035183999999999216;
51;131;80;211;Hg;-390;200;7.777;1;5688;205;999581;215;0;8.008066837460362;-0.23106683746036172;-0.002000000000000668;
49;130;81;211;Tl;-6077.999;41.917;7.7997915;0.1987;4415.0129;41.9781;993475.000;45.000;0;8.02769585434352;-0.22790435434351952;-0.0007540000000014757;-0.02256130000000134
47;129;82;211;Pb;-10493.012;2.260;7.817007899999999;0.0107;1366.1041;5.4713;988735.288;2.426;0;8.04210522638622;-0.22509732638622015;-0.00019379999999813435;-0.026991799999998456
45;128;83;211;Bi;-11859.116;5.442;7.8197745;0.0258;573.3763;5.4297;987268.715;5.842;0;8.051294953588457;-0.2315204535884563;-0.0005404000000011067;-0.016147500000000647
43;127;84;211;Po;-12432.492;1.255;7.8187842;0.0060;-785.3012;2.5385;986653.171;1.347;0;8.055265035950232;-0.23648083595023195;-0.008356199999999703;-0.0067371999999989995
41;126;85;211;At;-11647.191;2.729;7.8113545;0.0129;-2891.8615;6.8937;987496.226;2.929;0;8.054015473471548;-0.2426609734715477;-0.017921900000000157;-0.006267800000000712
39;125;86;211;Rn;-8755.330;6.813;7.7939412;0.0323;-4615.0152;13.7862;990600.767;7.314;0;8.0475462661524;-0.2536050661524003;-0.01352449999999994;-0.0062216000000008265
37;124;87;211;Fr;-4140.314;11.991;7.7683613;0.0568;-4972.1844;12.9786;995555.189;12.872;0;8.035857413992794;-0.26749611399279427;-0.004519799999999741;-0.006348299999999085
35;123;88;211;Ra;831.870;4.966;7.741088700000001;0.0235;-6311.6152;53.9818;000893.049;5.331;0;8.018948916992725;-0.2778602169927247;-0.0026871000000010525;-0.006154900000001184
33;122;89;211;Ac;7143.485;53.753;7.7074679999999995;0.2548;-6732.9111;101.4758;007668.846;57.706;0;7.996820775152194;-0.28935277515219404;-0.003499699999998107;-0.006384799999999302
31;121;90;211;Th;13876.396;86.070;7.6718506;0.4079;-8175.8296;110.6091;014896.923;92.399;0;7.969472988471204;-0.29762238847120415;-0.003854200000000141;
29;120;91;211;Pa;22052.226;69.472;7.6293948;0.3293;*;;023674.036;74.581;0;7.936905556949751;-0.3075107569497506;;
52;132;80;212;Hg;3020;300;7.762;1;4571;361;003242;322;-1;7.997256207763155;-0.2352562077631557;-0.0009999999999985576;
50;131;81;212;Tl;-1551;200;7.78;1;5998;200;998335;215;1;8.01124394178209;-0.23124394178209062;-0.001411000000000051;-0.02250450000000015
48;130;82;212;Pb;-7548.929;1.840;7.8043203000000005;0.0087;569.0133;1.8246;991895.891;1.975;-1;8.034571439473858;-0.23025113947385734;-0.0002795000000004322;-0.024524300000001276
46;129;83;212;Bi;-8117.943;1.853;7.803314;0.0087;2251.4656;1.6671;991285.030;1.989;1;8.038211562796468;-0.23489756279646734;-0.0005901000000001488;-0.016675800000000685
44;128;84;212;Po;-10369.408;1.153;7.8102438;0.0054;-1741.2596;2.1066;988867.982;1.237;-1;8.051191449791906;-0.24094764979190586;-0.0010251000000014443;-0.007419700000000695
42;127;85;212;At;-8628.149;2.385;7.7983400000000005;0.0113;31.0705;3.5927;990737.301;2.559;1;8.04448396241819;-0.2461439624181887;-0.008653000000001576;-0.006398300000000745
40;126;86;212;Rn;-8659.219;3.110;7.7947963;0.0147;-5143.2210;9.3064;990703.946;3.338;-1;8.047116238717301;-0.2523199387173012;-0.015825000000000422;-0.006074499999999539
38;125;87;212;Fr;-3515.998;8.775;7.7668455000000005;0.0414;-3317.2355;13.4939;996225.420;9.419;1;8.030061140647256;-0.263215640647255;-0.012827400000000821;-0.006139800000001472
36;124;88;212;Ra;-198.763;10.254;7.7475078;0.0484;-7498.3626;24.1666;999786.619;11.007;-1;8.02234580625004;-0.2748380062500404;-0.004475000000000229;-0.006033000000000399
34;123;89;212;Ac;7299.600;21.883;7.7084479;0.1032;-4811.2864;24.1055;007836.442;23.492;1;7.9949430974836675;-0.28649519748366714;-0.002990200000000165;-0.00606780000000029
32;122;90;212;Th;12110.886;10.109;7.6820628;0.0477;-9485.6366;88.1858;013001.570;10.852;-1;7.976880152390126;-0.2948173523901261;-0.0027318999999996763;
30;121;91;212;Pa;21596.523;87.604;7.6336289;0.4132;*;;023184.819;94.047;1;7.939129832927425;-0.3055009329274254;;
53;133;80;213;Hg;8200;300;7.739;1;6416;301;008803;322;0;7.978721283234204;-0.23972128323420439;0.0;
51;132;81;213;Tl;1783.811;27.013;7.7654311;0.1268;4987.4088;27.8941;001915.000;29.000;0;8.001550582998256;-0.23611948299825603;-0.0010706999999987588;
49;131;82;213;Pb;-3203.598;6.954;7.7851732;0.0326;2028.0730;8.3708;996560.796;7.465;0;8.019251293303801;-0.23407809330380136;-0.0006004000000014997;-0.025169599999999903
47;130;83;213;Bi;-5231.671;5.082;7.7910217;0.0239;1421.8481;5.4898;994383.570;5.455;0;8.031823414150844;-0.2408017141508445;-0.0005511999999994188;-0.014389200000000102
45;129;84;213;Po;-6653.519;3.053;7.794024;0.0143;-73.9972;5.4646;992857.154;3.277;0;8.03926694553938;-0.24524294553937942;-0.0010870000000009483;-0.00722370000000172
