N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;bind_ene_total;delta;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene
47;147;100;247;Fm;71673;115;7.464;0;-4264;237;247;076944;123;1843.6080000000002;0;7.7845801354659185;1922.791293460082;-0.3205801354659181
45;146;101;247;Md;75937;207;7.444;1;*;;247;081521;222;1838.668;0;7.768949425605488;1918.9305081245554;-0.3249494256054879
58;153;95;248;Am;70563;200;7.487;1;3170;200;248;075752;215;1856.776;1;7.792597132632851;1932.564088892947;-0.30559713263285104
56;152;96;248;Cm;67392.755;2.358;7.496728;0.010;-687;71;248;072349.101;2.531;1859.188544;-1;7.803431840556835;1935.251096458095;-0.30670384055683453
54;151;97;248;Bk;68080;71;7.491;0;842;71;248;073087;76;1857.768;1;7.798930707172925;1934.1348153788854;-0.30793070717292537
52;150;98;248;Cf;67238.012;5.121;7.4910429999999995;0.021;-3061;53;248;072182.978;5.497;1857.778664;-1;7.802035690906968;1934.9048513449281;-0.3109926909069687
50;149;99;248;Es;70299;52;7.476;0;-1599;53;248;075469;56;1854.048;1;7.789804833333124;1931.8715986666145;-0.3138048333331236
48;148;100;248;Fm;71897.857;8.497;7.465944;0.034;-5250;238;248;077185.528;9.122;1851.554112;-1;7.785180092877229;1930.7246630335528;-0.31923609287722865
46;147;101;248;Md;77148;237;7.442;1;-3473;327;248;082822;255;1845.616;1;7.76521951111344;1925.7744387561331;-0.3232195111134395
44;146;102;248;No;80621;224;7.424;1;*;;248;086550;241;1841.152;-1;7.752865046467609;1922.7105315239671;-0.32886504646760883
59;154;95;249;Am;73104;298;7.479;1;2353;298;249;078480;320;1862.271;0;7.786217999719844;1938.7682819302413;-0.3072179997198443
57;153;96;249;Cm;70750.702;2.371;7.48555;0.010;904.317;2.594;249;075954.006;2.545;1863.90195;0;7.792557494448798;1940.3468161177507;-0.30700749444879794
55;152;97;249;Bk;69846.384;1.249;7.48604;0.005;123.600;0.400;249;074983.182;1.340;1864.02396;0;7.7950608502424314;1940.9701517103654;-0.3090208502424314
53;151;98;249;Cf;69722.784;1.183;7.4833940000000005;0.005;-1452;30;249;074850.491;1.270;1863.3651060000002;0;7.793728067100741;1940.6382887080845;-0.3103340671007402
51;150;99;249;Es;71175;30;7.474;0;-2344;31;249;076409;32;1861.026;0;7.788559145023728;1939.3512271109084;-0.31455914502372817
49;149;100;249;Fm;73519.188;6.212;7.461863999999999;0.025;-3713;201;249;078926.098;6.668;1858.0041359999998;0;7.779554084011395;1937.1089669188375;-0.31769008401139587
47;148;101;249;Md;77232;201;7.444;1;-4550;344;249;082912;216;1853.556;0;7.766712884063739;1933.911508131871;-0.32271288406373877
45;147;102;249;No;81782;279;7.422;1;*;;249;087797;300;1848.078;0;7.750035545180762;1929.7588507500097;-0.3280355451807626
58;154;96;250;Cm;72989.594;10.274;7.478938;0.041;39.616;10.894;250;078357.556;11.029;1869.7345;-1;7.7869878186178285;1946.746954654457;-0.3080498186178282
56;153;97;250;Bk;72949.978;3.719;7.475967;0.015;1779.587;3.386;250;078315.027;3.992;1868.99175;1;7.785073358650924;1946.268339662731;-0.30910635865092395
54;152;98;250;Cf;71170.391;1.538;7.4799560000000005;0.006;-2055;100;250;076404.561;1.651;1869.989;-1;7.790684754062622;1947.6711885156556;-0.31072875406262135
52;151;99;250;Es;73225;100;7.469;0;-847;100;250;078611;107;1867.25;1;7.781154798584837;1945.2886996462094;-0.31215479858483697
50;150;100;250;Fm;74072.243;7.888;7.46209;0.032;-4558;301;250;079519.828;8.468;1865.5225;-1;7.779150698485659;1944.7876746214147;-0.3170606984856592
48;149;101;250;Md;78630;301;7.441;1;-2933;362;250;084413;323;1860.25;1;7.7620052474969965;1940.501311874249;-0.32100524749699666
46;148;102;250;No;81564;201;7.426;1;*;;250;087562;215;1856.5;-1;7.752385651886937;1938.0964129717343;-0.3263856518869366
59;155;96;251;Cm;76648.018;22.698;7.466722;0.090;1420.000;20.000;251;082285.036;24.367;1874.147222;0;7.775365082545463;1951.616635718911;-0.3086430825454629
57;154;97;251;Bk;75228.018;10.734;7.469263;0.043;1093.000;10.000;251;080760.603;11.523;1874.785013;0;7.780346751267245;1952.8670345680785;-0.31108375126724486
55;153;98;251;Cf;74135.018;3.901;7.4705;0.016;-377.259;7.057;251;079587.219;4.187;1875.0955000000001;0;7.781548736602334;1953.1687328871858;-0.31104873660233334
53;152;99;251;Es;74512.277;5.994;7.465881;0.024;-1441.641;16.342;251;079992.224;6.434;1873.9361310000002;0;7.778971038550726;1952.5217306762322;-0.31309003855072515
51;151;100;251;Fm;75953.919;15.203;7.457020000000001;0.061;-3012.825;24.271;251;081539.889;16.320;1871.7120200000002;0;7.772613657112426;1950.9260279352188;-0.3155936571124247
49;150;101;251;Md;78966.744;18.919;7.4418999999999995;0.075;-3882;116;251;084774.291;20.310;1867.9169;0;7.762476592287428;1948.3816246641445;-0.32057659228742885
47;149;102;251;No;82849;114;7.423;0;-4879;319;251;088942;123;1863.173;0;7.748559844075738;1944.8885208630104;-0.32555984407573835
45;148;103;251;Lr;87728;298;7.401;1;*;;251;094180;320;1857.6509999999998;0;7.730863412477352;1940.4467165318154;-0.3298634124773523
60;156;96;252;Cm;79056;298;7.46;1;521;359;252;084870;320;1879.92;-1;7.768999193591612;1957.7877967850861;-0.3089991935916121
58;155;97;252;Bk;78535;200;7.459;1;2500;200;252;084310;215;1879.668;1;7.769591404701786;1957.9370339848501;-0.31059140470178637
56;154;98;252;Cf;76034.617;2.358;7.4653469999999995;0.009;-1260.000;50.000;252;081626.523;2.531;1881.2674439999998;-1;7.7776306223990375;1959.9629168445574;-0.31228362239903795
54;153;99;252;Es;77294.617;50.056;7.457242;0.199;478.990;50.351;252;082979.189;53.736;1879.224984;1;7.770718951986526;1958.2211759006045;-0.3134769519865257
52;152;100;252;Fm;76815.627;5.498;7.4560379999999995;0.022;-3695;130;252;082464.972;5.902;1878.921576;-1;7.771254288161091;1958.356080616595;-0.3152162881610918
50;151;101;252;Md;80510;130;7.438;1;-2361;131;252;086432;140;1874.376;1;7.756838736225893;1954.723361528925;-0.3188387362258931
48;150;102;252;No;82871.427;9.292;7.4257979999999995;0.037;-5866;238;252;088966.141;9.975;1871.301096;-1;7.749870190877775;1952.9672881011993;-0.32407219087777595
46;149;103;252;Lr;88737;238;7.399;1;*;;252;095263;255;1864.548;1;7.727950757419891;1947.4435908698126;-0.3289507574198911
59;156;97;253;Bk;80929;359;7.451;1;1627;359;253;086880;385;1885.1029999999998;0;7.764049996916777;1964.3046492199444;-0.31304999691677704
57;155;98;253;Cf;79301.567;4.257;7.454829;0.017;291.030;4.385;253;085133.738;4.570;1886.071737;0;7.7677082121491745;1965.230177673741;-0.31287921214917436
55;154;99;253;Es;79010.538;1.250;7.452887;0.005;-335.202;2.713;253;084821.305;1.341;1885.580411;0;7.76764191247142;1965.2134038552695;-0.31475491247142084
53;153;100;253;Fm;79345.740;2.932;7.44847;0.012;-1827;31;253;085181.160;3.148;1884.4629100000002;0;7.763851097883514;1964.2543277645289;-0.3153810978835132
51;152;101;253;Md;81173;31;7.438;0;-3186;32;253;087143;34;1881.8139999999999;0;7.756335768385452;1962.3529494015195;-0.3183357683854524
49;151;102;253;No;84358.735;6.912;7.422471;0.027;-4217;202;253;090562.831;7.420;1877.885163;0;7.74509592397724;1959.5092687662416;-0.32262492397723985
47;150;103;253;Lr;88575;202;7.403;1;-4982;457;253;095089;217;1872.9589999999998;0;7.7301315646588735;1955.723285858695;-0.32713156465887394
45;149;104;253;Rf;93557;410;7.38;2;*;;253;100438;440;1867.1399999999999;0;7.711442690430354;1950.9950006788795;-0.3314426904303538
60;157;97;254;Bk;84393;298;7.44;1;3052;298;254;090600;320;1889.76;1;7.752566407264368;1969.1518674451495;-0.31256640726436746
58;156;98;254;Cf;81341.401;11.462;7.449225;0.045;-649.193;12.113;254;087323.590;12.304;1892.1031500000001;-1;7.762957612879568;1971.7912336714103;-0.31373261287956744
56;155;99;254;Es;81990.594;4.010;7.443589;0.016;1087.800;3.202;254;088020.527;4.304;1890.671606;1;7.758584480499147;1970.6804580467833;-0.31499548049914683
54;154;100;254;Fm;80902.794;2.414;7.4447920000000005;0.010;-2550;100;254;086852.726;2.591;1890.9771680000001;-1;7.761580884194118;1971.441544585306;-0.31678888419411777
52;153;101;254;Md;83453;100;7.432;0;-1271;100;254;089590;107;1887.728;1;7.749812949893466;1968.4524892729403;-0.3178129498934652
50;152;102;254;No;84723.347;9.658;7.42359;0.038;-5148;301;254;090954.259;10.367;1885.59186;-1;7.745414551668205;1967.335296123724;-0.3218245516682048
48;151;103;254;Lr;89871;301;7.4;1;-3327;414;254;096481;323;1879.6000000000001;1;7.7262518154473225;1962.46796112362;-0.3262518154473222
46;150;104;254;Rf;93199;283;7.384;1;*;;254;100053;304;1875.536;-1;7.714458615301833;1959.4724882866656;-0.33045861530183274
59;157;98;255;Cf;84809;200;7.438;1;720;200;255;091047;215;1896.6899999999998;0;7.752288804064761;1976.8336450365139;-0.3142888040647609
57;156;99;255;Es;84089.274;10.817;7.437821;0.042;289.620;10.247;255;090273.553;11.612;1896.644355;0;7.754656850670452;1977.4374969209653;-0.3168358506704525
55;155;100;255;Fm;83799.654;4.291;7.435888;0.017;-1043.416;7.747;255;089962.633;4.607;1896.15144;0;7.75335430314394;1977.1053473017048;-0.31746630314393975
53;154;101;255;Md;84843.070;6.553;7.428729000000001;0.026;-1964.164;16.281;255;091082.787;7.035;1894.3258950000002;0;7.748381161485231;1975.8371961787338;-0.3196521614852301
51;153;102;255;No;86807.234;14.904;7.417958;0.058;-3140.066;23.138;255;093191.404;16.000;1891.57929;0;7.739737425694319;1973.6330435520513;-0.32177942569431917
49;152;103;255;Lr;89947.300;17.698;7.402576;0.069;-4382;116;255;096562.404;19.000;1887.65688;0;7.727423095771207;1970.4928894216578;-0.3248470957712071
47;151;104;255;Rf;94330;115;7.382;0;-5263;377;255;101267;123;1882.4099999999999;0;7.711438171715893;1966.4167337875529;-0.3294381717158936
45;150;105;255;Db;99593;359;7.359;1;*;;255;106918;385;1876.545;0;7.6917826535283815;1961.4045766497372;-0.33278265352838154
60;158;98;256;Cf;87041;314;7.432;1;-146;330;256;093442;338;1902.592;-1;7.746746045774834;1983.1669877183574;-0.3147460457748332
58;157;99;256;Es;87187;100;7.428;0;1700;100;256;093599;108;1901.568;1;7.744834456464613;1982.6776208549409;-0.31683445646461283
56;156;100;256;Fm;85486.817;5.600;7.43178;0.022;-1969;123;256;091773.878;6.012;1902.53568;-1;7.750216277415204;1984.0553670182921;-0.31843627741520386
54;155;101;256;Md;87456;122;7.421;0;-366;123;256;093888;132;1899.776;1;7.741016508626602;1981.7002262084102;-0.320016508626602
52;154;102;256;No;87822.062;7.743;7.416546;0.030;-3924.536;83.264;256;094280.866;8.312;1898.635776;-1;7.739110150098812;1981.2121984252958;-0.32256415009881145
50;153;103;256;Lr;91746.598;82.903;7.39816;0.324;-2475.451;84.802;256;098494.029;89.000;1893.92896;1;7.722622201831832;1976.9912836689489;-0.3244622018318317
48;152;104;256;Rf;94222.049;17.848;7.385434;0.070;-6276;241;256;101151.535;19.160;1890.671104;-1;7.7134276638256605;1974.637481939369;-0.3279936638256604
46;151;105;256;Db;100498;240;7.358;1;*;;256;107889;258;1883.648;1;7.6896515360803;1968.5507932365567;-0.33165153608030007
59;158;99;257;Es;89403;411;7.422;2;813;411;257;095979;441;1907.454;0;7.74009693101988;1989.2049112721093;-0.31809693101988046
57;157;100;257;Fm;88590.033;4.486;7.422194;0.017;-403.020;4.715;257;095105.317;4.815;1907.503858;0;7.741207048419592;1989.490211443835;-0.3190130484195919
55;156;101;257;Md;88993.053;1.601;7.417582;0.006;-1254.202;6.661;257;095537.977;1.718;1906.3185740000001;0;7.738699282635747;1988.845715637387;-0.3211172826357469
53;155;102;257;No;90247.256;6.678;7.409657;0.026;-2418;45;257;096884.419;7.169;1904.281849;0;7.732573633668349;1987.2714238527658;-0.3229166336683491
51;154;103;257;Lr;92665;44;7.397;0;-3201;45;257;099480;47;1901.029;0;7.722830101517394;1984.7673360899703;-0.32583010151739344
49;153;104;257;Rf;95866.427;10.817;7.381704;0.042;-4340;203;257;102916.848;11.612;1897.097928;0;7.709468686182886;1981.3334523490016;-0.3277646861828858
47;152;105;257;Db;100207;203;7.362;1;*;;257;107576;218;1892.034;0;7.692489387664823;1976.9697726298596;-0.33048938766482294
60;159;99;258;Es;92702;401;7.412;2;2276;448;258;099520;430;1912.296;1;7.729548050368545;1994.2233969950846;-0.3175480503685453
58;158;100;258;Fm;90426;200;7.418;1;-1260;200;258;097077;215;1913.844;-1;7.737242245567078;1996.2084993563062;-0.3192422455670778
56;157;101;258;Md;91686.792;4.419;7.409675;0.017;209;100;258;098429.825;4.743;1911.69615;1;7.730533904250081;1994.477747296521;-0.32085890425008134
54;156;102;258;No;91478;100;7.407;0;-3304;143;258;098205;107;1911.006;-1;7.7310441595378165;1994.6093931607566;-0.3240441595378165
52;155;103;258;Lr;94782;102;7.392;0;-1559;107;258;101753;109;1907.1360000000002;1;7.717151878310022;1991.0251846039857;-0.325151878310022
50;154;104;258;Rf;96341.036;31.967;7.382537999999999;0.124;-5456;307;258;103426.362;34.317;1904.6948039999997;-1;7.710478193686959;1989.3033739712355;-0.3279401936869597
48;153;105;258;Db;101797;305;7.358;1;-3447;513;258;109284;328;1898.3639999999998;1;7.689401972548369;1983.8657089174792;-0.33140197254836945
46;152;106;258;Sg;105244;413;7.342;2;*;;258;112984;443;1894.2359999999999;-1;7.67554434801451;1980.2904417877435;-0.3335443480145104
59;159;100;259;Fm;93704;283;7.407;1;80;346;259;100596;304;1918.413;0;7.727489199957716;2001.4197027890486;-0.3204891999577164
57;158;101;259;Md;93624;200;7.405;1;-454;200;259;100510;215;1917.895;0;7.727372622398495;2001.3895092012103;-0.32237262239849507
55;157;102;259;No;94078.569;6.589;7.399974;0.025;-1773;71;259;100997.503;7.073;1916.593266;0;7.723689699208826;2000.435632095086;-0.3237156992088259
53;156;103;259;Lr;95852;71;7.39;0;-2510;101;259;102901;76;1914.01;0;7.716440430388703;1998.5580714706741;-0.3264404303887032
51;155;104;259;Rf;98362;72;7.377;0;-3629;90;259;105596;78;1910.643;0;7.70562481593813;1995.7568273279755;-0.32862481593813
49;154;105;259;Db;101991.016;53.040;7.360362;0.205;-4529;126;259;109491.865;56.940;1906.333758;0;7.691242855857105;1992.0318996669903;-0.3308808558571048
47;153;106;259;Sg;106520;115;7.34;0;*;;259;114353;123;1901.06;0;7.673294550145627;1987.3832884877174;-0.33329455014562726
60;160;100;260;Fm;95766;435;7.402;2;-786;537;260;102809;467;1924.52;-1;7.722736759115491;2007.9115573700276;-0.3207367591154906
58;159;101;260;Md;96552;316;7.396;1;940;374;260;103653;340;1922.96;1;7.718445711571679;2006.7958850086366;-0.322445711571679
56;158;102;260;No;95612;200;7.397;1;-2665;235;260;102643;215;1923.22;-1;7.721299727601279;2007.5379291763325;-0.3242997276012787
54;157;103;260;Lr;98277;124;7.383;0;-870;236;260;105504;133;1919.58;1;7.709926668321227;2004.580933763519;-0.3269266683212271
52;156;104;260;Rf;99147;200;7.377;1;-4526;221;260;106439;215;1918.02;-1;7.705698672614583;2003.4816548797914;-0.32869867261458285
50;155;105;260;Db;103673;93;7.357;0;-2875;95;260;111297;100;1912.8200000000002;1;7.687243601598289;1998.6833364155552;-0.3302436015982888
48;154;106;260;Sg;106547.552;20.536;7.342562;0.079;-6776;246;260;114383.508;22.045;1909.06612;-1;7.675933594155406;1995.7427344804057;-0.3333715941554063
46;153;107;260;Bh;113323;245;7.313;1;*;;260;121658;263;1901.3799999999999;1;7.650396511402872;1989.1030929647466;-0.3373965114028721
59;160;101;261;Md;98578;509;7.391;2;123;547;261;105828;546;1929.051;0;7.71447985597914;2013.4792424105556;-0.32347985597913986
57;159;102;261;No;98455;200;7.388;1;-1103;283;261;105696;215;1928.268;0;7.713166850961375;2013.136548100919;-0.32516685096137543
55;158;103;261;Lr;99558;200;7.381;1;-1761;206;261;106880;215;1926.441;0;7.708337899534022;2011.8761917783797;-0.3273378995340215
53;157;104;261;Rf;101318.594;50.444;7.371384;0.193;-2990;121;261;108769.990;54.153;1923.931224;0;7.699993001697078;2009.6981734429373;-0.3286090016970782
51;156;105;261;Db;104308;110;7.357;0;-3697;112;261;111980;118;1920.1770000000001;0;7.688132157450548;2006.602493094593;-0.3311321574505479
49;155;106;261;Sg;108005.043;18.494;7.339770000000001;0.071;-5128;210;261;115948.188;19.853;1915.6799700000001;0;7.672755366794424;2002.5891507333447;-0.33298536679442314
47;154;107;261;Bh;113133;209;7.317;1;*;;261;121454;224;1909.737;0;7.653862629728713;1997.658146359194;-0.3368626297287127
60;161;101;262;Md;101627;500;7.382;2;1526;617;262;109101;537;1934.0839999999998;1;7.704828787610262;2018.6651423538888;-0.3228287876102627
58;160;102;262;No;100101;361;7.385;1;-2000;412;262;107463;387;1934.87;-1;7.709956180520033;2020.0085192962486;-0.32495618052003294
56;159;103;262;Lr;102102;200;7.374;1;-291;300;262;109611;215;1931.9879999999998;1;7.7010284666774815;2017.6694582695002;-0.32702846667748187
54;158;104;262;Rf;102393;224;7.37;1;-3861;265;262;109923;240;1930.94;-1;7.699173533435311;2017.1834657600516;-0.32917353343531097
52;157;105;262;Db;106253;143;7.352;1;-2112;147;262;114068;154;1926.2240000000002;1;7.6832634934408235;2013.0150352814958;-0.3312634934408232
50;156;106;262;Sg;108365.771;35.411;7.341185;0.135;-6176;308;262;116335.446;38.015;1923.39047;-1;7.674426234046716;2010.6996733202395;-0.33324123404671546
48;155;107;262;Bh;114541;306;7.315;1;*;;262;122965;328;1916.5300000000002;1;7.65153386790029;2004.701873389876;-0.3365338679002896
59;161;102;263;No;103129;490;7.376;2;-600;566;263;110714;526;1939.8880000000001;0;7.70108259341966;2025.3847220693706;-0.3250825934196593
57;160;103;263;Lr;103729;283;7.371;1;-1027;322;263;111358;304;1938.573;0;7.698602498380233;2024.7324570740013;-0.3276024983802328
55;159;104;263;Rf;104756;153;7.364;1;-2355;227;263;112460;164;1936.732;0;7.692655751574308;2023.168462664043;-0.32865575157430804
53;158;105;263;Db;107111;168;7.352;1;-3079;193;263;114988;181;1933.576;0;7.683242353001885;2020.6927388394959;-0.3312423530018851
51;157;106;263;Sg;110190;95;7.337;0;-4306;319;263;118294;102;1929.6309999999999;0;7.670362302662965;2017.3052856003596;-0.33336230266296507
49;156;107;263;Bh;114496;305;7.318;1;-5182;329;263;122916;327;1924.6339999999998;0;7.654015600557546;2013.0061029466347;-0.33601560055754653
47;155;108;263;Hs;119678;125;7.295;0;*;;263;128480;134;1918.585;0;7.634202246685629;2007.7951908783205;-0.3392022466856295
60;162;102;264;No;105011;591;7.371;2;-1366;734;264;112734;634;1945.9440000000002;-1;7.697089215935943;2032.0315530070889;-0.32608921593594253
58;161;103;264;Lr;106377;436;7.363;2;300;566;264;114200;468;1943.832;1;7.690535437376539;2030.3013554674062;-0.3275354373765387
56;160;104;264;Rf;106077;361;7.361;1;-3285;431;264;113878;387;1943.3039999999999;-1;7.690983376867679;2030.4196114930674;-0.32998337686767965
54;159;105;264;Db;109362;235;7.346;1;-1420;368;264;117405;253;1939.344;1;7.677544781394696;2026.8718222881996;-0.3315447813946957
52;158;106;264;Sg;110782;283;7.338;1;-5276;334;264;118929;304;1937.232;-1;7.67110790397226;2025.1724866486766;-0.33310790397225976
50;157;107;264;Bh;116058;177;7.315;1;-3506;180;264;124593;190;1931.16;1;7.6507844915856955;2019.8071057786235;-0.3357844915856951
48;156;108;264;Hs;119563.222;28.881;7.298375;0.109;*;;264;128356.405;31.005;1926.771;-1;7.637462797249681;2016.2901784739156;-0.33908779724968063
59;162;103;265;Lr;108233;547;7.359;2;-457;655;265;116193;587;1950.135;0;7.6873105807761295;2037.1373039056743;-0.3283105807761295
57;161;104;265;Rf;108690;361;7.354;1;-1793;424;265;116683;387;1948.81;0;7.683691838119269;2036.1783371016063;-0.3296918381192686
55;160;105;265;Db;110483;224;7.344;1;-2312;255;265;118608;240;1946.16;0;7.676654666265285;2034.3134865603004;-0.3326546662652845
53;159;106;265;Sg;112794;123;7.333;0;-3621;264;265;121090;132;1943.2450000000001;0;7.666199065214178;2031.5427522817572;-0.33319906521417764
51;158;107;265;Bh;116415;234;7.316;1;-4485;235;265;124977;251;1938.74;0;7.652325034965951;2027.866134265977;-0.33632503496595145
49;157;108;265;Hs;120900.283;23.958;7.296247;0.090;-5778;452;265;129791.799;25.719;1933.505455;0;7.6350325755206025;2023.2836325129597;-0.3387855755206024
47;156;109;265;Mt;126678;451;7.271;2;*;;265;135995;484;1926.815;0;7.614321686878129;2017.7952470227042;-0.34332168687812903
