N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_total_;prediction_i3;difference_i3;prediction_i4;difference_i4
24;78;54;132;Xe;-89278.97451;0.00507;8.427622900000001;0.0003;-2126.2813;1.0359;131;122867.94271641145;5.067327924236801e-06;-1;1;1112.4462228000002;8.394640013504986;1108.0924817826583;0.0329828864950147;4.3537410173419175;122872.29646840012;122867.9427273828;-1.0971343726851046e-05;-89278.97462856116;0.0001185611617984;8.427622983116276;-8.311627475166007e-08;0.2023782777170466;122844.9049033406;122840.5511513519;-4.3537519886886;122840.86752598044;-0.3163746285426896;1112.4462228000002;1112.4710693359375;-0.024846535937285807;1112.3211669921875;0.1250558078127142
22;77;55;132;Cs;-87152.693;1.036;8.4055878;0.0079;1282.2099;1.4773;131;122870.06899751928;0.0010358214433366;1;-1;1109.5375895999998;8.38803855278585;1107.2210889677324;0.0175492472141485;2.3165006322674344;122872.38551461064;122870.06901397835;-1.645908923819661e-05;-87152.69352071648;0.0005207164795137;8.405587924690101;-1.246901017992741e-07;0.2116191183447138;122844.49219144104;122842.17567434968;-2.316517091356218;122842.2770678704;-0.1013935207301983;1109.5375895999998;1109.407470703125;0.13011889687481926;1109.4710693359375;0.06652026406231926
20;76;56;132;Ba;-88434.903;1.053;8.4093747;0.008;-4711.3256;36.3537;131;122868.78678750206;0.0010525883372035;-1;1;1110.0374604;8.396382481903826;1108.322487611305;0.0129922180961745;1.7149727886951496;122870.5017693626;122868.78679657391;-9.071867680177093e-06;-88434.9035379439;0.0005379438953241;8.409374768726234;-6.872623359299723e-08;0.2211133461472647;122842.10694147012;122840.39195960958;-1.7149818605539622;122840.52626314752;-0.1343035379541106;1110.0374604;1110.2132568359375;-0.17579643593740002;1109.9971923828125;0.04026801718759998
18;75;57;132;La;-83723.578;36.359;8.3677559;0.2754;-1254.8898;41.7025;131;122873.49811328376;0.036358077856399;1;-1;1104.5437788000002;8.366001021987532;1104.3121349023545;0.001754878012468;0.2316438976458812;122873.72977546712;122873.49813156947;-1.828571839723736e-05;-83723.57775623919;-0.0002437608054606;8.367756038528155;-1.38528154280948e-07;0.2308640983376405;122844.83369937612;122844.60203719276;-0.231662183359731;122844.552914949;0.0491222437558462;1104.5437788000002;1104.4288330078125;0.11494579218765466;1104.546142578125;-0.0023637781248453393
16;74;58;132;Ce;-82468.688;20.407;8.352322299999999;0.1546;-7241.2240;35.3594;131;122874.7530025789;0.020406241330194;-1;1;1102.5065436;8.350564951908352;1102.2745736519023;0.0017573480916475;0.2319699480976851;122874.98499011312;122874.75302016502;-1.7586120520718396e-05;-82468.68846109069;0.0004610906908055;8.352322433228188;-1.3322818936956082e-07;0.2408745598992669;122845.587925533;122845.35593799876;-0.2319875342218438;122845.62112645984;-0.2651884610968409;1102.5065436;1102.8228759765625;-0.3163323765625137;1102.6663818359375;-0.15983823593751367
14;73;59;132;Pr;-75227.464;28.876;8.291537700000001;0.2188;-3801.6487;37.6795;131;122881.99422722358;0.02887631721532;1;-1;1094.4829764;8.296403492794902;1095.125261048927;-0.0048657927949005;-0.6422846489269887;122881.35195611166;122881.99424076058;-1.3537006452679634e-05;-75227.46381642528;-0.0001835747243603;8.291537802553098;-1.0255309668139034e-07;0.251147965655723;122851.4541659866;122852.09643709852;0.6422711119230371;122852.17530091494;-0.0788638164231088;1094.4829764;1094.437255859375;0.04572054062509778;1094.38818359375;0.09479280625009778
12;72;60;132;Nd;-71425.815;24.205;8.2568104;0.1834;-9798;151.0;131;122885.79587542496;0.0242048742851642;-1;1;1089.8989728;8.257187423518566;1089.9487399044508;-0.0003770235185651;-0.049767104450666;122885.74613065168;122885.79589775614;-2.2331165382638574e-05;-71425.81561503367;0.0006150336703285;8.256810569175506;-1.6917550560435757e-07;0.2616876023281217;122855.3478812126;122855.39762598588;0.04974477327778;122855.46124160092;-0.0636156150430906;1089.8989728;1090.04541015625;-0.14643735625008958;1090.06982421875;-0.17085141875008958
10;71;61;132;Pm;-61628.0;149.0;8.177;1.0;-6488;335.0;131;122895.59404113788;0.1490390565951999;1;-1;1079.364;8.179245965207961;1079.6604674074508;-0.0022459652079618;-0.2964674074507911;122895.25205654424;122895.5485239517;0.0455171861831331;-61627.64990211189;-0.3500978881056653;8.176655172831957;0.0003448271680426;0.2724968105814297;122864.35361736274;122864.69560195637;0.3419845936296042;122864.7977518585;-0.102149902129895;1079.364;1079.1597900390625;0.20420996093753274;1079.3670654296875;-0.003065429687467258
8;70;62;132;Sm;-55140.0;300.0;8.122;2.0;-12939;500.0;131;122902.08189757029;0.2999411013978399;-1;1;1072.104;8.116249896734468;1071.3449863689498;0.005750103265532;0.7590136310502658;122902.7851909783;122902.02617734724;0.0557202230411348;-55139.793469721015;-0.2065302789851557;8.121577877098224;0.0004221229017762;0.2835789870608625;122871.38683502258;122870.68354161456;-0.7032934080198174;122870.93793508426;-0.254393469702336;1072.104;1072.1663818359375;-0.06238183593745816;1072.189697265625;-0.08569726562495816
6;69;63;132;Eu;-42200.0;400.0;8.018;3.0;*;;131;122915.02128216503;0.3996109704958799;1;-1;1058.3760000000002;8.014528439226707;1057.9177539779253;0.0034715607732938;0.4582460220749453;122915.43007676488;122914.9718307428;0.0494514222518773;-42200.40887494558;0.4088749455768266;8.017625368013272;0.0003746319867286;0.2949375864193932;122883.53208045784;122883.123285858;-0.4087945998326177;122883.15249473296;-0.0292088749556569;1058.3760000000002;1059.14501953125;-0.7690195312497963;1058.822509765625;-0.4465097656247963
39;86;47;133;Ag;-29080.0;500.0;8.013;4.0;15059;539.0;132;123859.63548033596;0.50021233369764;0;0;1065.729;7.969261539489574;1059.9117847521134;0.0437384605104256;5.817215247886679;123865.51901338017;123859.70179813226;-0.0663177962851477;-29080.31442402816;0.3144240281617385;8.013498630047307;-0.0004986300473071;0.1445327701250351;123841.64659546784;123835.76306242366;-5.883533044179785;123836.1090768477;-0.3460144240380032;1065.729;1065.767578125;-0.03857812499995816;1065.7120361328125;0.016963867187541837
37;85;48;133;Cd;-44140.0;200.0;8.121;2.0;13550;283.0;132;123844.5760151611;0.2002712322997999;0;0;1080.093;8.062380658620782;1072.296627596564;0.0586193413792184;7.796372403435953;123852.35182393128;123844.55545152783;0.0205636332684662;-44139.77959889198;-0.2204011080175405;8.120845386215978;0.0001546137840229;0.1520841714204825;123827.97595846956;123820.2001496994;-7.775808770165895;123819.8831292983;0.3170204011112219;1080.093;1080.75146484375;-0.6584648437499254;1080.3160400390625;-0.22304003906242542
35;84;49;133;In;-57690.0;200.0;8.217;2.0;13184;200.0;132;123831.0255704343;0.2002712322997999;0;0;1092.861;8.143778122483997;1083.1224902903716;0.0732218775160031;9.738509709628488;123840.743614633;123831.00510492336;0.0204655109264422;-57690.224325700496;0.2243257004956831;8.21684612397803;0.0001538760219705;0.1598681598605674;123815.86453420905;123806.14649001036;-9.718044198700229;123805.71101433603;0.4354756743123289;1092.861;1092.7362060546875;0.12479394531260368;1093.1448974609375;-0.2838974609373963
33;83;50;133;Sn;-70873.89;1.904;8.310089;0.0143;8049.6228;3.6617;132;123817.84190430531;0.0019030424538999;0;0;1105.241837;8.213453931079217;1092.3893728335358;0.0966350689207828;12.852464166464188;123830.6943854854;123817.84192131896;-1.7013633623719215e-05;-70873.89045468943;0.0004546894342638;8.310089127922014;-1.279220143146631e-07;0.1678875975630565;123805.31232554848;123792.45984436838;-12.852481180088944;123792.59653482308;-0.1366904547030571;1105.241837;1104.004638671875;1.2371983281250323;1104.435791015625;0.8060459843750323
31;82;51;133;Sb;-78923.513;3.128;8.3647302;0.0235;4013.6198;3.5179;132;123809.79228157124;0.003127025706188;0;0;1112.5091166;8.271408084406445;1100.0972752260573;0.0933221155935548;12.411841373942709;123822.20413648844;123809.79229511449;-1.3543234672397377e-05;-78923.51318874474;0.0001887447288027;8.364730301828875;-1.0182887422161005e-07;0.1761453794546671;123796.31933538272;123783.90748046552;-12.411854917183518;123784.46799365428;-0.5605131887568859;1112.5091166;1110.517333984375;1.9917826156249703;1111.1895751953125;1.3195414046874703
29;81;52;133;Te;-82937.133;2.066;8.389025499999999;0.0155;2920.1690;6.2531;132;123805.77866164011;0.0020660539220509;0;0;1115.7403914999998;8.317640582465678;1106.2461974679352;0.0713849175343206;9.49419403206457;123815.27286764212;123805.77867361004;-1.1969910701736808e-05;-82937.13311987543;0.0001198754325741;8.389025589999353;-8.99993537473165e-08;0.184644435472131;123788.88556664172;123779.39136063973;-9.494206001982093;123779.42399375958;-0.0326331198593834;1115.7403914999998;1115.3094482421875;0.4309432578122596;1115.57373046875;0.16666103124975962
27;80;53;133;I;-85857.302;5.902;8.4050993;0.0444;1786.2812;6.3712;132;123802.85849282956;0.0059010151470661;0;0;1117.8782069;8.35215142525692;1110.8361395591703;0.0529478747430793;7.042067340829362;123809.90057894644;123802.8585116056;-1.877603062894196e-05;-85857.30193043868;-6.956131255719811e-05;8.405099441173169;-1.411731691547402e-07;0.1933877327385067;123783.0110222926;123775.96893617572;-7.042086116867722;123776.24443810618;-0.2755019304604502;1117.8782069;1118.0198974609375;-0.14169056093760446;1117.8062744140625;0.07193248593739554
25;79;54;133;Xe;-87643.583;2.4;8.412647699999999;0.018;427.3600;2.4;132;123801.07221129855;0.0023995288111827;0;0;1118.8821440999998;8.374940612780165;1113.867101499762;0.0377070872198341;5.015042600237848;123806.0872704014;123801.07222780117;-1.6502599464729428e-05;-87643.58346142838;0.0004614283825503;8.412647824079723;-1.240797242729741e-07;0.2023782777170466;123778.69570534186;123773.68064623902;-5.015059102835949;123773.70142970046;-0.0207834614411694;1118.8821440999998;1118.7943115234375;0.08783257656227761;1118.8326416015625;0.04950249843727761
23;78;55;133;Cs;-88070.943;0.008;8.4099786;0.0003;-517.4310;0.992;132;123800.64485111872;7.45195282976e-06;0;0;1118.5271538000002;8.386008145035419;1115.3390832897107;0.0239704549645818;3.188070510289436;123803.832942007;123800.64487149673;-2.037800732068717e-05;-88070.94364128374;0.0006412837392417;8.409978753218057;-1.5321805690859946e-07;0.2116191183447138;123775.9396188374;123772.75152794912;-3.1880908882885706;123773.0349715904;-0.2834436412813375;1118.5271538000002;1118.63134765625;-0.10419385624982169;1118.4102783203125;0.11687547968767831
21;77;56;133;Ba;-87553.512;0.992;8.400205900000001;0.0075;-2059.1203;27.9624;132;123801.16228212092;0.0009920412204618;0;0;1117.2273847;8.385354022022677;1115.252084929016;0.0148518779773247;1.9752997709840656;123803.13759376324;123801.16229399228;-1.187133602797985e-05;-87553.5126390726;0.0006390726048266;8.40020598925819;-8.925818839600198e-08;0.2211133461472647;123774.74276587076;123772.76745422844;-1.975311642323504;123772.76286686752;0.004587360919686;1117.2273847;1117.4090576171875;-0.1816729171875977;1117.114013671875;0.1133710281249023
19;76;57;133;La;-85494.392;27.945;8.3788415;0.2101;-3076.1685;32.3786;132;123803.22140293238;0.0279448231115999;0;0;1114.3859195;8.372978243741946;1113.6061064176788;0.0058632562580545;0.7798130823211977;123804.00122567014;123803.22141258782;-9.655443136580288e-06;-85494.3918276243;-0.0001723757013678;8.378841572597294;-7.259729351005717e-08;0.2308640983376405;123775.10514957916;123774.32532684138;-0.7798227377643343;123774.40601866902;-0.0806918276357464;1114.3859195;1114.4892578125;-0.10333831250000003;1114.5157470703125;-0.12982757031250003
17;75;58;133;Ce;-82418.223;16.354;8.349830099999998;0.123;-4480.6319;20.5826;132;123806.29757092346;0.016354241979012;0;0;1110.5274032999998;8.348880810193215;1110.4011477556976;0.0009492898067833;0.1262555443022393;123806.42383772768;123806.29758218338;-1.1259922757744787e-05;-82418.22383653508;0.0008365350804524;8.34983018466109;-8.466109235882868e-08;0.2408745598992669;123777.02677314756;123776.90050634331;-0.1262668042327277;123777.07793017986;-0.17742383654695;1110.5274032999998;1110.8675537109375;-0.3401504109376674;1110.58203125;-0.0546279500001674
15;74;59;133;Pr;-77937.591;12.497;8.3102588;0.094;-5605.2112;48.2223;132;123810.77820287546;0.0124969248955075;0;0;1105.2644204;8.313061721376494;1105.6372089430738;-0.0028029213764941;-0.3727885430737387;123810.40542993584;123810.77821847894;-1.5603480278514326e-05;-77937.5918845439;0.0008845439006108;8.310258917319365;-1.1731936488956762e-07;0.251147965655723;123780.5076398108;123780.8804127504;0.3727729396050563;123781.12820463494;-0.2477918845397653;1105.2644204;1105.5517578125;-0.2873374124999373;1105.2628173828125;0.0016030171875627275
13;73;60;133;Nd;-72332.38;46.575;8.262232;0.3502;-6924.7272;68.5519;132;123816.38341461791;0.0465747051859999;0;0;1098.876856;8.26552097729178;1099.3142899798067;-0.0032889772917812;-0.4374339798068831;123815.94600229467;123816.3834362745;-2.1656567696481943e-05;-72332.3801420659;0.0001420658954884;8.262232162831356;-1.6283135728656364e-07;0.2616876023281217;123785.5477528556;123785.98516517883;0.4374123232410056;123786.0867453209;-0.1015801420726347;1098.876856;1099.0986328125;-0.2217768124999111;1098.933837890625;-0.0569818906249111
11;72;61;133;Pm;-65407.653;50.301;8.2042841;0.3782;-8177;302.0;132;123823.30814178498;0.05030068160088;0;0;1091.1697853;8.206258577939073;1091.4323908658969;-0.001974477939072;-0.2626055658965924;123823.04555480416;123823.30816037006;-1.8585080397315323e-05;-65407.6529750214;-2.4978595320135355e-05;8.204284239737396;-1.39737394988515e-07;0.2724968105814297;123792.14711562265;123792.40970260346;0.2625869808252901;123792.59175557848;-0.1820529750257264;1091.1697853;1091.1302490234375;0.03953627656255776;1091.0889892578125;0.08079604218755776
9;71;62;133;Sm;-57231.0;298.0;8.137;2.0;-9995;422.0;132;123831.48479702744;0.2980781131903999;0;0;1082.221;8.13527452331837;1081.9915116013433;0.0017254766816297;0.2294883986567129;123831.70408746426;123831.4745990656;0.010197961848462;-57230.99773256109;-0.0022674389110761;8.136923323595163;7.667640483788318e-05;0.2835789870608625;123800.30573150852;123800.08644107172;-0.2192904368130257;123800.39313880428;-0.306697732565226;1082.221;1082.1416015625;0.07939843750000364;1081.979248046875;0.24175195312500364
7;70;63;133;Eu;-47236.0;298.0;8.056;2.0;-11176;582.0;132;123841.47972876034;0.2980781131903999;0;0;1071.448;8.052568813429676;1070.991652186147;0.0034311865703227;0.4563478138529717;123841.921600275;123841.46525246114;0.0144762991985771;-47236.06599964992;0.0659996499161934;8.055891155645153;0.0001088443548464;0.2949375864193932;123810.02360396796;123809.5817324533;-0.4418715146603063;123809.65049845296;-0.0687659996474394;1071.448;1071.6959228515625;-0.24792285156240723;1071.3681640625;0.07983593750009277
5;69;64;133;Gd;-36060.0;500.0;7.966;4.0;*;;132;123852.6557950168;0.50021233369764;0;0;1059.478;7.958141448272987;1058.4328126203072;0.0078585517270131;1.045187379692834;123853.69809323642;123852.65290585672;0.002889160066843;-36059.99974321223;-0.0002567877672845;7.965978276992;2.172300800040716e-05;0.3065761233373353;123821.3007365156;123820.25843829596;-1.0422982196323574;123820.31833803916;-0.0598997432098258;1059.478;1060.0399169921875;-0.5619169921874345;1060.286865234375;-0.8088652343749345
38;86;48;134;Cd;-39460.0;300.0;8.086;2.0;12510;361.0;133;124780.7499452582;0.2999411013978399;-1;1;1083.524;8.033215895590443;1076.4509300091192;0.0527841044095573;7.073069990880867;124787.76294323706;124780.68987324616;0.0600720120419282;-39459.95322178396;-0.0467782160412753;8.085551701402709;0.0004482985972913;0.1520841714204825;124763.38707777536;124756.37407979651;-7.012997978847125;124756.2756330183;0.0984467782109277;1083.524;1082.5777587890625;0.9462412109373872;1084.18359375;-0.6595937500001128
36;85;49;134;In;-51970.0;200.0;8.173;1.0;14464;200.0;133;124768.23997944524;0.2002712322997999;1;-1;1095.182;8.10463224171064;1086.0207203892255;0.0683677582893604;9.161279610774272;124777.41080625252;124768.24952664174;-0.009547196488711;-51969.9190347432;-0.0809652567986631;8.173071247734995;-7.124773499533887e-05;0.1598681598605674;124752.53172582856;124743.3608990213;-9.170826807268895;124743.19661805604;0.1642809652548749;1095.182;1094.6253662109375;0.5566337890625164;1095.1236572265625;0.05834277343751637
34;84;50;134;Sn;-66433.759;3.167;8.2751719;0.0236;7585.2453;4.4136;133;124753.77613954517;0.0031670799526479;-1;1;1108.8730346;8.190728463411864;1097.5576140971898;0.0844434365881365;11.315420502810184;124765.09156594008;124753.7761454373;-5.892128683626652e-06;-66433.75893483257;-6.516743451356888e-05;8.275171943971063;-4.3971063234948815e-08;0.1678875975630565;124739.70950600316;124728.39407960825;-11.315426394925453;124728.14393854309;0.2501410651748301;1108.8730346;1108.0625;0.8105345999999827;1108.63232421875;0.24071038124998267
32;83;51;134;Sb;-74019.004;3.074;8.3259398;0.0229;8514.7483;4.1221;133;124746.19089363512;0.0030739305422759;1;-1;1115.6759332;8.239030871683763;1104.0301368056244;0.0869089283162374;11.645796394375791;124757.83669662724;124746.19090023285;-6.597736501134932e-06;-74019.00484488285;0.0008448828448308;8.325939849236894;-4.923689367331009e-08;0.1761453794546671;124731.9518955215;124720.30609252938;-11.64580299211957;124720.60569737428;-0.2996048448985675;1115.6759332;1114.349609375;1.3263238249999176;1114.8953857421875;0.7805474578124176
